name,entry_id,icsd_id,composition_generic,unit_cell,sites,metals,oxstate_label
AlP,4641,24490,AB,"[[2.750302, -2.750302, 0.0], [-2.750302, 0.0, -2.750302], [2.750302, 2.750302, 0.0]]","['Al @ 0 0 0', 'P @ 0.75 0.5 0.25']",['Al'],{'Al': 3.0}
TmSb,8171,43648,AB,"[[3.063014, -3.063014, 0.0], [-3.063014, 0.0, -3.063014], [3.063014, 3.063014, 0.0]]","['Sb @ 0.5 0 0.5', 'Tm @ 0 0 0']",['Tm'],{'Tm': 3.0}
PdN,21510,169396,AB,"[[2.763968, 0.0, 0.0], [0.0, 2.763968, 0.0], [0.0, 0.0, 2.763968]]","['N @ 0.5 0.5 0.5', 'Pd @ 0 0 0']",['Pd'],{'Pd': 2.0}
PtC,21517,169405,AB,"[[3.017992, 0.0, 0.0], [-1.508996, 2.613668, 0.0], [0.0, 0.0, 2.882161]]","['C @ 0.333 0.667 0.5', 'Pt @ 0 0 0']",['Pt'],{'Pt': -2.0}
NiPt,30843,646300,AB,"[[1.922791, -1.922791, 0.0], [-1.922791, -1.922791, 0.0], [0.0, 0.0, -3.611812]]","['Ni @ 0.5 0.5 0.5', 'Pt @ 0 0 0']","['Ni', 'Pt']","{'Ni': 2.0, 'Pt': -2.0}"
RbI,11510,61523,AB,"[[4.46803, 0.0, 0.0], [0.0, 4.46803, 0.0], [0.0, 0.0, 4.46803]]","['I @ 0.5 0.5 0.5', 'Rb @ 0 0 0']",['Rb'],{'Rb': 1.0}
TiAl,18721,107891,AB,"[[2.817756, 0.0, 0.0], [0.0, 2.817756, 0.0], [0.0, 0.0, 4.06167]]","['Al @ 0 0 0', 'Ti @ 0.5 0.5 0.5']","['Ti', 'Al']","{'Ti': 3, 'Al': 3}"
ScS,4138,22238,AB,"[[2.604869, -2.604869, 0.0], [-2.604869, 0.0, -2.604869], [2.604869, 2.604869, 0.0]]","['S @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],{'Sc': 2.0}
TlCl,5677,29107,AB,"[[3.870866, 0.0, 0.0], [0.0, 3.870866, 0.0], [0.0, 0.0, 3.870866]]","['Cl @ 0.5 0.5 0.5', 'Tl @ 0 0 0']",['Tl'],{'Tl': 1.0}
ZnO,6958,38222,AB,"[[2.145908, -2.145908, 0.0], [-2.145908, 0.0, -2.145908], [2.145908, 2.145908, 0.0]]","['O @ 0.5 0 0.5', 'Zn @ 0 0 0']",['Zn'],{'Zn': 2.0}
LiCl,5166,26909,AB,"[[2.541108, -2.541108, 0.0], [-2.541108, 0.0, -2.541108], [2.541108, 2.541108, 0.0]]","['Cl @ 0.5 0 0.5', 'Li @ 0 0 0']",['Li'],{'Li': 1.0}
InAs,4656,24518,AB,"[[3.072356, -3.072356, 0.0], [-3.072356, 0.0, -3.072356], [3.072356, 3.072356, 0.0]]","['As @ 0.75 0.5 0.25', 'In @ 0 0 0']",['In'],{'In': 3.0}
LiBr,5426,27982,AB,"[[2.724661, -2.724661, 0.0], [-2.724661, 0.0, -2.724661], [2.724661, 2.724661, 0.0]]","['Br @ 0.5 0 0.5', 'Li @ 0 0 0']",['Li'],{'Li': 1.0}
LiI,5427,27983,AB,"[[2.974736, -2.974736, 0.0], [-2.974736, 0.0, -2.974736], [2.974736, 2.974736, 0.0]]","['I @ 0.5 0 0.5', 'Li @ 0 0 0']",['Li'],{'Li': 1.0}
MnNi,17671,104917,AB,"[[2.881864, 0.0, 0.0], [0.0, 2.881864, 0.0], [0.0, 0.0, 2.881864]]","['Mn @ 0 0 0', 'Ni @ 0.5 0.5 0.5']","['Mn', 'Ni']","{'Mn': 2, 'Ni': 2}"
MnPt,17680,104948,AB,"[[2.910688, 0.0, 0.0], [0.0, 2.910688, 0.0], [0.0, 0.0, 3.537284]]","['Mn @ 0 0 0', 'Pt @ 0.5 0.5 0.5']","['Mn', 'Pt']","{'Mn': 2.0, 'Pt': -2.0}"
YN,6913,37413,AB,"[[2.447728, -2.447728, 0.0], [-2.447728, 0.0, -2.447728], [2.447728, 2.447728, 0.0]]","['N @ 0.5 0 0.5', 'Y @ 0 0 0']",['Y'],{'Y': 3.0}
AlNi,10516,58037,AB,"[[2.88671, 0.0, 0.0], [0.0, 2.88671, 0.0], [0.0, 0.0, 2.88671]]","['Al @ 0 0 0', 'Ni @ 0.5 0.5 0.5']","['Al', 'Ni']","{'Al': 3, 'Ni': 2}"
MnV,17700,104998,AB,"[[2.857063, 0.0, 0.0], [0.0, 2.857063, 0.0], [0.0, 0.0, 2.857063]]","['Mn @ 0 0 0', 'V @ 0.5 0.5 0.5']","['Mn', 'V']","{'Mn': 2, 'V': 3}"
HfC,4149,22262,AB,"[[2.322241, -2.322241, 0.0], [-2.322241, 0.0, -2.322241], [2.322241, 2.322241, 0.0]]","['C @ 0.5 0 0.5', 'Hf @ 0 0 0']",['Hf'],{'Hf': 4.0}
VC,4150,22263,AB,"[[2.075076, -2.075076, 0.0], [-2.075076, 0.0, -2.075076], [2.075076, 2.075076, 0.0]]","['C @ 0.5 0 0.5', 'V @ 0 0 0']",['V'],{'V': 4.0}
ScN,5176,26948,AB,"[[2.245197, -2.245197, 0.0], [-2.245197, 0.0, -2.245197], [2.245197, 2.245197, 0.0]]","['N @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],{'Sc': 3.0}
CrTe,22268,181056,AB,"[[3.110952, -3.110952, 0.0], [-3.110952, 0.0, -3.110952], [3.110952, 3.110952, 0.0]]","['Cr @ 0 0 0', 'Te @ 0.75 0.5 0.25']",['Cr'],{'Cr': 2.0}
KI,11511,61555,AB,"[[4.337709, 0.0, 0.0], [0.0, 4.337709, 0.0], [0.0, 0.0, 4.337709]]","['I @ 0.5 0.5 0.5', 'K @ 0 0 0']",['K'],{'K': 1.0}
KBr,11512,61556,AB,"[[4.036402, 0.0, 0.0], [0.0, 4.036402, 0.0], [0.0, 0.0, 4.036402]]","['Br @ 0.5 0.5 0.5', 'K @ 0 0 0']",['K'],{'K': 1.0}
AlO,5632,28920,AB,"[[2.217875, -2.217875, 0.0], [-2.217875, 0.0, -2.217875], [2.217875, 2.217875, 0.0]]","['Al @ 0 0 0', 'O @ 0.5 0 0.5']",['Al'],{'Al': 3}
NiO,8206,43740,AB,"[[-2.086626, 0.00231, -2.089176], [-2.086626, -2.089177, -0.000246], [-0.004859, 2.086622, 2.089176]]","['Ni @ 0 0 0', 'O @ 0.5 0.5 0.5']",['Ni'],{'Ni': 2.0}
MgAu,10777,58538,AB,"[[3.282573, 0.0, 0.0], [0.0, 3.282573, 0.0], [0.0, 0.0, 3.282573]]","['Au @ 0 0 0', 'Mg @ 0.5 0.5 0.5']","['Mg', 'Au']","{'Mg': 2, 'Au': 1}"
ZrN,5177,26950,AB,"[[2.29942, -2.29942, 0.0], [-2.29942, 0.0, -2.29942], [2.29942, 2.29942, 0.0]]","['N @ 0.5 0 0.5', 'Zr @ 0 0 0']",['Zr'],{'Zr': 3.0}
LiF,7484,41409,AB,"[[1.981176, -1.981176, 0.0], [-1.981176, 0.0, -1.981176], [1.981176, 1.981176, 0.0]]","['F @ 0 0 0', 'Li @ 0.5 0 0.5']",['Li'],{'Li': 1.0}
TaC,5179,26956,AB,"[[2.238503, -2.238503, 0.0], [-2.238503, 0.0, -2.238503], [2.238503, 2.238503, 0.0]]","['C @ 0.5 0 0.5', 'Ta @ 0 0 0']",['Ta'],{'Ta': 4.0}
CaO,5181,26959,AB,"[[2.389, -2.389, 0.0], [-2.389, 0.0, -2.389], [2.389, 2.389, 0.0]]","['Ca @ 0 0 0', 'O @ 0.5 0 0.5']",['Ca'],{'Ca': 2.0}
PbSe,6974,38294,AB,"[[3.0893, -3.0893, 0.0], [-3.0893, 0.0, -3.0893], [3.0893, 3.0893, 0.0]]","['Pb @ 0.5 0 0.5', 'Se @ 0 0 0']",['Pb'],{'Pb': 2.0}
YP,14029,77857,AB,"[[2.835336, -2.835336, 0.0], [-2.835336, 0.0, -2.835336], [2.835336, 2.835336, 0.0]]","['P @ 0.5 0 0.5', 'Y @ 0 0 0']",['Y'],{'Y': 3.0}
PdO,5611,28837,AB,"[[2.79185, 0.0, 0.0], [0.0, 2.79185, 0.0], [0.0, 0.0, 2.797018]]","['O @ 0.5 0.5 0.5', 'Pd @ 0 0 0']",['Pd'],{'Pd': 2.0}
HfC,21513,169399,AB,"[[3.234459, 0.0, 0.0], [-1.617229, 2.801144, 0.0], [0.0, 0.0, 2.906022]]","['C @ 0.333 0.667 0.5', 'Hf @ 0 0 0']",['Hf'],{'Hf': 4.0}
RuC,8182,43671,AB,"[[2.931282, 0.0, 0.0], [-1.465641, 2.538601, 0.0], [0.0, 0.0, 2.676317]]","['C @ 0.667 0.333 0.5', 'Ru @ 0 0 0']",['Ru'],{'Ru': 4.0}
CsF,11514,61563,AB,"[[3.528972, 0.0, 0.0], [0.0, 3.528972, 0.0], [0.0, 0.0, 3.528972]]","['Cs @ 0 0 0', 'F @ 0.5 0.5 0.5']",['Cs'],{'Cs': 1.0}
CrH,29551,626118,AB,"[[1.882782, -1.882782, 0.0], [-1.882782, 0.0, -1.882782], [1.882782, 1.882782, 0.0]]","['Cr @ 0 0 0', 'H @ 0.5 0 0.5']",['Cr'],{'Cr': 2}
SrO,22298,181275,AB,"[[3.100712, 0.0, 0.0], [0.0, 3.100712, 0.0], [0.0, 0.0, 3.100712]]","['O @ 0.5 0.5 0.5', 'Sr @ 0 0 0']",['Sr'],{'Sr': 2.0}
SrS,20780,164144,AB,"[[3.659531, 0.0, 0.0], [0.0, 3.659531, 0.0], [0.0, 0.0, 3.659531]]","['S @ 0.5 0.5 0.5', 'Sr @ 0 0 0']",['Sr'],{'Sr': 2.0}
SiRu,8480,44616,AB,"[[2.94124, 0.0, 0.0], [0.0, 2.94124, 0.0], [0.0, 0.0, 2.94124]]","['Ru @ 0 0 0', 'Si @ 0.5 0.5 0.5']",['Ru'],{'Ru': 4.0}
SrO,5182,26960,AB,"[[2.568787, -2.568787, 0.0], [-2.568787, 0.0, -2.568787], [2.568787, 2.568787, 0.0]]","['O @ 0.5 0 0.5', 'Sr @ 0 0 0']",['Sr'],{'Sr': 2.0}
TePb,6975,38295,AB,"[[3.263274, -3.263274, 0.0], [-3.263274, 0.0, -3.263274], [3.263274, 3.263274, 0.0]]","['Pb @ 0.5 0 0.5', 'Te @ 0 0 0']",['Pb'],{'Pb': 2.0}
BaO,5183,26961,AB,"[[2.772098, -2.772098, 0.0], [-2.772098, 0.0, -2.772098], [2.772098, 2.772098, 0.0]]","['Ba @ 0 0 0', 'O @ 0.5 0 0.5']",['Ba'],{'Ba': 2.0}
NpP,8383,44381,AB,"[[2.79723, -2.79723, 0.0], [-2.79723, 0.0, -2.79723], [2.79723, 2.79723, 0.0]]","['Np @ 0 0 0', 'P @ 0.5 0 0.5']",['Np'],{'Np': 3.0}
NdTe,30819,646031,AB,"[[3.178437, -3.178437, 0.0], [-3.178437, 0.0, -3.178437], [3.178437, 3.178437, 0.0]]","['Nd @ 0 0 0', 'Te @ 0.5 0 0.5']",['Nd'],{'Nd': 2.0}
CsBr,11505,61516,AB,"[[3.651457, -3.651457, 0.0], [-3.651457, 0.0, -3.651457], [3.651457, 3.651457, 0.0]]","['Br @ 0.5 0 0.5', 'Cs @ 0 0 0']",['Cs'],{'Cs': 1.0}
PdN,21509,169395,AB,"[[2.20867, -2.20867, 0.0], [-2.20867, 0.0, -2.20867], [2.20867, 2.20867, 0.0]]","['N @ 0.5 0 0.5', 'Pd @ 0 0 0']",['Pd'],{'Pd': 2.0}
BOs,22308,181304,AB,"[[2.895289, 0.0, 0.0], [-1.447644, 2.507422, 0.0], [0.0, 0.0, 2.875626]]","['B @ 0.333 0.667 0.5', 'Os @ 0 0 0']",['Os'],{'Os': 3.0}
MoC,8112,43523,AB,"[[2.188523, -2.188523, 0.0], [-2.188523, 0.0, -2.188523], [2.188523, 2.188523, 0.0]]","['C @ 0.5 0 0.5', 'Mo @ 0 0 0']",['Mo'],{'Mo': 4.0}
WN,5834,30381,AB,"[[0.0, -2.175256, 2.175256], [-2.175256, 2.175256, 0.0], [0.0, -2.175256, -2.175256]]","['N @ 0.5 0 0.5', 'W @ 0 0 0']",['W'],{'W': 3.0}
CdTe,6118,31844,AB,"[[3.287845, -3.287845, 0.0], [-3.287845, 0.0, -3.287845], [3.287845, 3.287845, 0.0]]","['Cd @ 0 0 0', 'Te @ 0.75 0.5 0.25']",['Cd'],{'Cd': 2.0}
RbBr,11509,61522,AB,"[[4.155752, 0.0, 0.0], [0.0, 4.155752, 0.0], [0.0, 0.0, 4.155752]]","['Br @ 0.5 0.5 0.5', 'Rb @ 0 0 0']",['Rb'],{'Rb': 1.0}
TaC,21514,169400,AB,"[[3.045295, 0.0, 0.0], [-1.522647, 2.637344, 0.0], [0.0, 0.0, 2.889561]]","['C @ 0.333 0.667 0.5', 'Ta @ 0 0 0']",['Ta'],{'Ta': 4.0}
HgPt,17425,104337,AB,"[[3.027596, 0.0, 0.0], [0.0, 3.027596, 0.0], [0.0, 0.0, 3.905623]]","['Hg @ 0 0 0', 'Pt @ 0.5 0.5 0.5']","['Hg', 'Pt']","{'Hg': 2.0, 'Pt': -2.0}"
ReN,22306,181299,AB,"[[2.777932, 0.0, 0.0], [-1.388966, 2.40577, 0.0], [0.0, 0.0, 3.015673]]","['N @ 0.667 0.333 0.5', 'Re @ 0 0 0']",['Re'],{'Re': 3.0}
VN,4163,22321,AB,"[[2.051988, -2.051988, 0.0], [-2.051988, 0.0, -2.051988], [2.051988, 2.051988, 0.0]]","['N @ 0.5 0 0.5', 'V @ 0 0 0']",['V'],{'V': 3.0}
ZnNi,17861,105472,AB,"[[2.682867, -2.682867, 0.0], [-2.682867, 0.0, -2.682867], [2.682867, 2.682867, 0.0]]","['Ni @ 0 0 0', 'Zn @ 0.75 0.5 0.25']","['Zn', 'Ni']","{'Zn': 2, 'Ni': 2}"
NdP,13795,76597,AB,"[[2.945349, -2.945349, 0.0], [-2.945349, 0.0, -2.945349], [2.945349, 2.945349, 0.0]]","['Nd @ 0 0 0', 'P @ 0.5 0 0.5']",['Nd'],{'Nd': 3.0}
UN,4568,24220,AB,"[[2.42684, -2.42684, 0.0], [-2.42684, 0.0, -2.42684], [2.42684, 2.42684, 0.0]]","['N @ 0.5 0 0.5', 'U @ 0 0 0']",['U'],{'U': 3.0}
YbAs,8172,43650,AB,"[[2.979793, -2.979793, 0.0], [-2.979793, 0.0, -2.979793], [2.979793, 2.979793, 0.0]]","['As @ 0.5 0 0.5', 'Yb @ 0 0 0']",['Yb'],{'Yb': 3.0}
ReN,22305,181298,AB,"[[2.699878, 0.0, 0.0], [0.0, 2.699878, 0.0], [0.0, 0.0, 2.699878]]","['N @ 0.5 0.5 0.5', 'Re @ 0 0 0']",['Re'],{'Re': 3.0}
RbCl,5151,26877,AB,"[[3.958357, 0.0, 0.0], [0.0, 3.958357, 0.0], [0.0, 0.0, 3.958357]]","['Cl @ 0.5 0.5 0.5', 'Rb @ 0 0 0']",['Rb'],{'Rb': 1.0}
YAs,20282,160147,AB,"[[3.577, 0.0, 0.0], [0.0, 3.577, 0.0], [0.0, 0.0, 3.577]]","['As @ 0.5 0.5 0.5', 'Y @ 0 0 0']",['Y'],{'Y': 3.0}
MoN,20241,159439,AB,"[[2.169699, -2.169699, 0.0], [-2.169699, 0.0, -2.169699], [2.169699, 2.169699, 0.0]]","['Mo @ 0 0 0', 'N @ 0.5 0 0.5']",['Mo'],{'Mo': 3.0}
YP,20281,160145,AB,"[[3.473641, 0.0, 0.0], [0.0, 3.473641, 0.0], [0.0, 0.0, 3.473641]]","['P @ 0.5 0.5 0.5', 'Y @ 0 0 0']",['Y'],{'Y': 3.0}
TlSb,11312,60381,AB,"[[3.865177, 0.0, 0.0], [0.0, 3.865177, 0.0], [0.0, 0.0, 3.865177]]","['Sb @ 0.5 0.5 0.5', 'Tl @ 0 0 0']",['Tl'],{'Tl': 1.0}
PtN,20743,163864,AB,"[[2.379317, -2.379317, 0.0], [-2.379317, 0.0, -2.379317], [2.379317, 2.379317, 0.0]]","['N @ 0.75 0.5 0.25', 'Pt @ 0 0 0']",['Pt'],{'Pt': 2.0}
PtN,20744,163865,AB,"[[2.236025, -2.236025, 0.0], [-2.236025, 0.0, -2.236025], [2.236025, 2.236025, 0.0]]","['N @ 0.5 0 0.5', 'Pt @ 0 0 0']",['Pt'],{'Pt': 2.0}
GdAs,28037,610585,AB,"[[2.938206, -2.938206, 0.0], [-2.938206, 0.0, -2.938206], [2.938206, 2.938206, 0.0]]","['As @ 0 0 0', 'Gd @ 0.5 0 0.5']",['Gd'],{'Gd': 3.0}
KI,4108,22158,AB,"[[3.585204, -3.585204, 0.0], [-3.585204, 0.0, -3.585204], [3.585204, 3.585204, 0.0]]","['I @ 0.5 0 0.5', 'K @ 0 0 0']",['K'],{'K': 1.0}
CdS,5709,29278,AB,"[[2.944646, -2.944646, 0.0], [-2.944646, 0.0, -2.944646], [2.944646, 2.944646, 0.0]]","['Cd @ 0 0 0', 'S @ 0.75 0.5 0.25']",['Cd'],{'Cd': 2.0}
PtC,22281,181114,AB,"[[2.236369, -2.236369, 0.0], [-2.236369, 0.0, -2.236369], [2.236369, 2.236369, 0.0]]","['C @ 0 0 0', 'Pt @ 0.5 0 0.5']",['Pt'],{'Pt': -2.0}
MoN,20243,159441,AB,"[[2.871769, 0.0, 0.0], [-1.435885, 2.487045, 0.0], [0.0, 0.0, 2.852109]]","['Mo @ 0 0 0', 'N @ 0.667 0.333 0.5']",['Mo'],{'Mo': 3.0}
ReN,22304,181297,AB,"[[2.166947, -2.166947, 0.0], [-2.166947, 0.0, -2.166947], [2.166947, 2.166947, 0.0]]","['N @ 0.5 0 0.5', 'Re @ 0 0 0']",['Re'],{'Re': 3.0}
ZnNi,30881,647137,AB,"[[-1.934199, -1.934199, 0.0], [-1.934199, 1.934199, 0.0], [0.0, 0.0, -3.20253]]","['Ni @ 0 0 0', 'Zn @ 0.5 0.5 0.5']","['Zn', 'Ni']","{'Zn': 2, 'Ni': 2}"
PuN,6100,31718,AB,"[[2.457976, -2.457976, 0.0], [-2.457976, 0.0, -2.457976], [2.457976, 2.457976, 0.0]]","['N @ 0.5 0 0.5', 'Pu @ 0 0 0']",['Pu'],{'Pu': 3.0}
TlCl,11507,61518,AB,"[[3.246985, -3.246985, 0.0], [-3.246985, 0.0, -3.246985], [3.246985, 3.246985, 0.0]]","['Cl @ 0.5 0 0.5', 'Tl @ 0 0 0']",['Tl'],{'Tl': 1.0}
TiCu,17170,103127,AB,"[[3.102774, 0.0, 0.0], [0.0, 3.102774, 0.0], [0.0, 0.0, 2.984129]]","['Cu @ 0 0 0', 'Ti @ 0.5 0.5 0.5']","['Ti', 'Cu']","{'Ti': 3, 'Cu': 1}"
ZnAu,18741,108022,AB,"[[3.184676, 0.0, 0.0], [0.0, 3.184676, 0.0], [0.0, 0.0, 3.184676]]","['Au @ 0 0 0', 'Zn @ 0.5 0.5 0.5']","['Zn', 'Au']","{'Zn': 2, 'Au': 1}"
VN,21569,169820,AB,"[[2.731706, 0.0, 0.0], [-1.365853, 2.365747, 0.0], [0.0, 0.0, 2.634616]]","['N @ 0.667 0.333 0.5', 'V @ 0 0 0']",['V'],{'V': 3.0}
ScPt,17995,105784,AB,"[[3.284976, 0.0, 0.0], [0.0, 3.284976, 0.0], [0.0, 0.0, 3.284976]]","['Pt @ 0 0 0', 'Sc @ 0.5 0.5 0.5']","['Sc', 'Pt']","{'Sc': 2.0, 'Pt': -2.0}"
TiAu,10813,58603,AB,"[[3.257017, 0.0, 0.0], [0.0, 3.257017, 0.0], [0.0, 0.0, 3.257017]]","['Au @ 0 0 0', 'Ti @ 0.5 0.5 0.5']","['Ti', 'Au']","{'Ti': 3, 'Au': 1}"
NdAs,4949,26268,AB,"[[3.018361, -3.018361, 0.0], [-3.018361, 0.0, -3.018361], [3.018361, 3.018361, 0.0]]","['As @ 0.5 0 0.5', 'Nd @ 0 0 0']",['Nd'],{'Nd': 3.0}
TiPt,18015,105814,AB,"[[3.166753, 0.0, 0.0], [0.0, 3.166753, 0.0], [0.0, 0.0, 3.166753]]","['Pt @ 0 0 0', 'Ti @ 0.5 0.5 0.5']","['Ti', 'Pt']","{'Ti': 2.0, 'Pt': -2.0}"
YSb,8161,43632,AB,"[[3.101215, -3.101215, 0.0], [-3.101215, 0.0, -3.101215], [3.101215, 3.101215, 0.0]]","['Sb @ 0.5 0 0.5', 'Y @ 0 0 0']",['Y'],{'Y': 3.0}
ScO,11516,61627,AB,"[[2.218132, -2.218132, 0.0], [-2.218132, 0.0, -2.218132], [2.218132, 2.218132, 0.0]]","['O @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],{'Sc': 2.0}
NdSb,13825,76738,AB,"[[2.261067, 2.261067, -3.195968], [2.261067, -2.261067, 3.195968], [-2.261067, -2.261067, -3.195968]]","['Nd @ 0 0 0', 'Sb @ 0.5 0 0.5']",['Nd'],{'Nd': 3.0}
ScC,21519,169407,AB,"[[2.550413, -2.550413, 0.0], [-2.550413, 0.0, -2.550413], [2.550413, 2.550413, 0.0]]","['C @ 0.75 0.5 0.25', 'Sc @ 0 0 0']",['Sc'],{'Sc': 3.0}
YbO,19509,151764,AB,"[[2.355776, -2.355776, 0.0], [-2.355776, 0.0, -2.355776], [2.355776, 2.355776, 0.0]]","['O @ 0.5 0 0.5', 'Yb @ 0 0 0']",['Yb'],{'Yb': 2.0}
CdTe,31332,658984,AB,"[[3.038182, -3.038182, 0.0], [-3.038182, 0.0, -3.038182], [3.038182, 3.038182, 0.0]]","['Cd @ 0 0 0', 'Te @ 0.5 0 0.5']",['Cd'],{'Cd': 2.0}
AgF,3679,18008,AB,"[[2.446273, -2.446273, 0.0], [-2.446273, 0.0, -2.446273], [2.446273, 2.446273, 0.0]]","['Ag @ 0 0 0', 'F @ 0.5 0 0.5']",['Ag'],{'Ag': 1.0}
CaSe,21321,167834,AB,"[[3.286625, -3.286625, 0.0], [-3.286625, 0.0, -3.286625], [3.286625, 3.286625, 0.0]]","['Ca @ 0 0 0', 'Se @ 0.75 0.5 0.25']",['Ca'],{'Ca': 2.0}
FeNi,17225,103555,AB,"[[2.508849, 0.0, 0.0], [0.0, 2.508849, 0.0], [0.0, 0.0, 3.553807]]","['Fe @ 0 0 0', 'Ni @ 0.5 0.5 0.5']","['Fe', 'Ni']","{'Fe': 2, 'Ni': 2}"
BeO,5180,26957,AB,"[[1.80712, -1.80712, 0.0], [-1.80712, 0.0, -1.80712], [1.80712, 1.80712, 0.0]]","['Be @ 0 0 0', 'O @ 0.5 0 0.5']",['Be'],{'Be': 2.0}
CdO,4707,24802,AB,"[[2.362596, -2.362596, 0.0], [-2.362596, 0.0, -2.362596], [2.362596, 2.362596, 0.0]]","['Cd @ 0 0 0', 'O @ 0.5 0 0.5']",['Cd'],{'Cd': 2.0}
ErP,21307,167761,AB,"[[3.438017, 0.0, 0.0], [0.0, 3.438017, 0.0], [0.0, 0.0, 3.438017]]","['Er @ 0 0 0', 'P @ 0.5 0.5 0.5']",['Er'],{'Er': 3.0}
CrTe,21563,169767,AB,"[[2.854829, -2.854829, 0.0], [-2.854829, 0.0, -2.854829], [2.854829, 2.854829, 0.0]]","['Cr @ 0 0 0', 'Te @ 0.5 0 0.5']",['Cr'],{'Cr': 2.0}
RbCl,3685,18016,AB,"[[3.30762, -3.30762, 0.0], [-3.30762, 0.0, -3.30762], [3.30762, 3.30762, 0.0]]","['Cl @ 0.5 0 0.5', 'Rb @ 0 0 0']",['Rb'],{'Rb': 1.0}
MnZn,17703,105017,AB,"[[2.983283, 0.0, 0.0], [0.0, 2.983283, 0.0], [0.0, 0.0, 2.983283]]","['Mn @ 0 0 0', 'Zn @ 0.5 0.5 0.5']","['Mn', 'Zn']","{'Mn': 2, 'Zn': 2}"
FeN,7452,41258,AB,"[[2.107426, -2.107426, 0.0], [-2.107426, 0.0, -2.107426], [2.107426, 2.107426, 0.0]]","['Fe @ 0 0 0', 'N @ 0.75 0.5 0.25']",['Fe'],{'Fe': 3.0}
ZnSe,7523,41527,AB,"[[2.85979, -2.85979, 0.0], [-2.85979, 0.0, -2.85979], [2.85979, 2.85979, 0.0]]","['Se @ 0.75 0.5 0.25', 'Zn @ 0 0 0']",['Zn'],{'Zn': 2.0}
NaBr,3682,18013,AB,"[[2.97207, -2.97207, 0.0], [-2.97207, 0.0, -2.97207], [2.97207, 2.97207, 0.0]]","['Br @ 0.5 0 0.5', 'Na @ 0 0 0']",['Na'],{'Na': 1.0}
KCl,3683,18014,AB,"[[3.145, -3.145, 0.0], [-3.145, 0.0, -3.145], [3.145, 3.145, 0.0]]","['Cl @ 0.5 0 0.5', 'K @ 0 0 0']",['K'],{'K': 1.0}
AgN,21324,167858,AB,"[[2.292604, -2.292604, 0.0], [-2.292604, 0.0, -2.292604], [2.292604, 2.292604, 0.0]]","['Ag @ 0 0 0', 'N @ 0.5 0 0.5']",['Ag'],{'Ag': 3.0}
NbO,6924,37434,AB,"[[-2.239411, 2.239411, 0.0], [2.239411, 0.0, -2.239411], [-2.239411, -2.239411, 0.0]]","['Nb @ 0 0 0', 'O @ 0.5 0 0.5']",['Nb'],{'Nb': 2.0}
RbI,4109,22168,AB,"[[3.731961, -3.731961, 0.0], [-3.731961, 0.0, -3.731961], [3.731961, 3.731961, 0.0]]","['I @ 0.5 0 0.5', 'Rb @ 0 0 0']",['Rb'],{'Rb': 1.0}
LaS,5734,29394,AB,"[[2.933909, -2.933909, 0.0], [-2.933909, 0.0, -2.933909], [2.933909, 2.933909, 0.0]]","['La @ 0 0 0', 'S @ 0.5 0 0.5']",['La'],{'La': 2.0}
KBr,3684,18015,AB,"[[3.346544, -3.346544, 0.0], [-3.346544, 0.0, -3.346544], [3.346544, 3.346544, 0.0]]","['Br @ 0.5 0 0.5', 'K @ 0 0 0']",['K'],{'K': 1.0}
LaTe,5735,29396,AB,"[[3.250974, -3.250974, 0.0], [-3.250974, 0.0, -3.250974], [3.250974, 3.250974, 0.0]]","['La @ 0 0 0', 'Te @ 0.5 0 0.5']",['La'],{'La': 2.0}
RbBr,3686,18017,AB,"[[3.469422, -3.469422, 0.0], [-3.469422, 0.0, -3.469422], [3.469422, 3.469422, 0.0]]","['Br @ 0.5 0 0.5', 'Rb @ 0 0 0']",['Rb'],{'Rb': 1.0}
UC,4567,24218,AB,"[[2.464878, -2.464878, 0.0], [-2.464878, 0.0, -2.464878], [2.464878, 2.464878, 0.0]]","['C @ 0.5 0 0.5', 'U @ 0 0 0']",['U'],{'U': 4.0}
MoN,20240,159438,AB,"[[2.323107, -2.323107, 0.0], [-2.323107, 0.0, -2.323107], [2.323107, 2.323107, 0.0]]","['Mo @ 0 0 0', 'N @ 0.75 0.5 0.25']",['Mo'],{'Mo': 3.0}
ScAs,1897,1331,AB,"[[2.730387, -2.730387, 0.0], [-2.730387, 0.0, -2.730387], [2.730387, 2.730387, 0.0]]","['As @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],{'Sc': 3.0}
ScSb,1898,1335,AB,"[[2.929792, -2.929792, 0.0], [-2.929792, 0.0, -2.929792], [2.929792, 2.929792, 0.0]]","['Sb @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],{'Sc': 3.0}
ZrC,4151,22264,AB,"[[2.365664, -2.365664, 0.0], [-2.365664, 0.0, -2.365664], [2.365664, 2.365664, 0.0]]","['C @ 0.5 0 0.5', 'Zr @ 0 0 0']",['Zr'],{'Zr': 4.0}
