name,entry_id,icsd_id,composition_generic,unit_cell,sites,metals,oxstate_label
CdAs2,3297,16037,AB2,"[[0.0, 0.0, 4.732337], [-4.026001, 4.026001, 2.366168], [-4.026001, -4.026001, -2.366168]]","['As @ 0.375 0.809 0.309', 'As @ 0.934 0.191 0.309', 'As @ 0.816 0.809 0.691', 'As @ 0.875 0.191 0.691', 'Cd @ 0.5 0 0', 'Cd @ 0.25 0.5 0.5']",['Cd'],"{'Cd': 6, 'As': -3}"
NdS2,3815,20146,AB2,"[[3.972722, 0.0, 0.0], [0.0, 3.972722, 0.0], [0.0, 0.0, 8.209177]]","['Nd @ 0 0.5 0.274', 'Nd @ 0.5 0 0.726', 'S @ 0 0 0', 'S @ 0.5 0.5 0', 'S @ 0.5 0 0.367', 'S @ 0 0.5 0.633']",['Nd'],"{'Nd': 4, 'S': -2}"
U2AsN2,4238,23214,AB2C2,"[[3.807621, -5.3e-05, 1e-06], [-1.903857, 3.297576, 0.0], [1e-06, 0.0, 6.720888]]","['As @ 0 0 0', 'N @ 0.667 0.333 0.373', 'N @ 0.333 0.667 0.627', 'U @ 0.333 0.667 0.289', 'U @ 0.667 0.333 0.711']",['U'],"{'U': 4, 'As': -3, 'N': -3}"
VClO,2027,1981,ABC,"[[3.836846, 0.0, 0.0], [0.0, 3.343542, 0.0], [0.0, 0.0, 7.99979]]","['Cl @ 0 0 0.329', 'Cl @ 0.5 0.5 0.671', 'O @ 0.5 0.5 0.0463', 'O @ 0 0 0.954', 'V @ 0 0.5 0.116', 'V @ 0.5 0 0.884']",['V'],"{'V': 3, 'Cl': -1, 'O': -2}"
NbPS,3309,16075,ABC,"[[3.45514, 0.0, 0.0], [0.0, 0.0, -4.724612], [-1.72757, 6.012303, 2.362306]]","['Nb @ 0.124 0.624 0.248', 'Nb @ 0.876 0.376 0.752', 'P @ 0.5 0.237 0', 'P @ 0.5 0.763 0', 'S @ 0.212 0.212 0.425', 'S @ 0.788 0.788 0.575']",['Nb'],"{'Nb': 5, 'P': -3, 'S': -2}"
CaSb2,1772,862,AB2,"[[4.770663, 0.0, -0.013153], [0.0, 4.214824, 0.0], [-2.587077, 0.0, 8.656369]]","['Ca @ 0.436 0.25 0.288', 'Ca @ 0.564 0.75 0.712', 'Sb @ 0.789 0.25 0.0177', 'Sb @ 0.981 0.75 0.38', 'Sb @ 0.0193 0.25 0.62', 'Sb @ 0.211 0.75 0.982']",['Ca'],"{'Ca': 6, 'Sb': -3}"
NbPSe,3310,16076,ABC,"[[-3.478435, 0.0, 0.0], [0.0, 0.0, 4.857534], [1.739218, 6.280852, -2.428767]]","['Nb @ 0.116 0.616 0.232', 'Nb @ 0.884 0.384 0.768', 'P @ 0.5 0.236 0', 'P @ 0.5 0.764 0', 'Se @ 0.212 0.212 0.424', 'Se @ 0.788 0.788 0.576']",['Nb'],"{'Nb': 5, 'P': -3, 'Se': -2}"
PdF2,3567,16763,AB2,"[[4.826878, 0.0, 0.0], [0.0, 4.826878, 0.0], [0.0, 0.0, 3.428491]]","['F @ 0.306 0.306 0', 'F @ 0.694 0.694 0', 'F @ 0.806 0.194 0.5', 'F @ 0.194 0.806 0.5', 'Pd @ 0 0 0', 'Pd @ 0.5 0.5 0.5']",['Pd'],"{'Pd': 2, 'F': -1}"
CdBr2,4849,25782,AB2,"[[4.025779, 0.0, 0.0], [-2.01289, 3.486419, 0.0], [0.0, 0.0, 12.677969]]","['Br @ 0.333 0.667 0.000315', 'Br @ 1 1 0.25', 'Br @ 0.667 0.333 0.5', 'Br @ 1.43e-06 2.87e-06 0.75', 'Cd @ 0.333 0.667 0.375', 'Cd @ 0.667 0.333 0.875']",['Cd'],"{'Cd': 2, 'Br': -1}"
BaS2,2038,2004,AB2,"[[0.0, 4.799888, 0.0], [-4.665479, 2.399944, -0.002115], [0.381241, -2.399944, 8.03879]]","['Ba @ 0.144 0.25 0.25', 'Ba @ 0.856 0.75 0.75', 'S @ 0.515 0.699 0.021', 'S @ 0.193 0.801 0.479', 'S @ 0.807 0.199 0.521', 'S @ 0.485 0.301 0.979']",['Ba'],"{'Ba': 4, 'S': -2}"
USbAs,2564,9801,ABC,"[[4.137146, 0.0, 0.0], [0.0, 4.137146, 0.0], [0.0, 0.0, 8.369194]]","['As @ 0.5 0 0.355', 'As @ 0 0.5 0.645', 'Sb @ 0 0 0', 'Sb @ 0.5 0.5 0', 'U @ 0 0.5 0.302', 'U @ 0.5 0 0.698']",['U'],"{'U': 6, 'Sb': -3, 'As': -3}"
LiO2,22225,180561,AB2,"[[4.015751, 0.0, 0.0], [0.0, 4.810664, 0.0], [0.0, 0.0, 2.569905]]","['Li @ 0 0 0', 'Li @ 0.5 0.5 0.5', 'O @ 0.123 0.407 0', 'O @ 0.877 0.593 0', 'O @ 0.623 0.0934 0.5', 'O @ 0.377 0.907 0.5']",['Li'],"{'Li': 4, 'O': -2}"
BaHCl,6875,37201,ABC,"[[4.40907, 0.0, 0.0], [0.0, 4.40907, 0.0], [0.0, 0.0, 7.208287]]","['Ba @ 0.25 0.25 0.205', 'Ba @ 0.75 0.75 0.795', 'Cl @ 0.75 0.75 0.346', 'Cl @ 0.25 0.25 0.654', 'H @ 0.75 0.25 0', 'H @ 0.25 0.75 0']",['Ba'],"{'Ba': 0, 'H': 1, 'Cl': -1}"
BaHBr,6876,37202,ABC,"[[4.559111, 0.0, 0.0], [0.0, 4.559111, 0.0], [0.0, 0.0, 7.438005]]","['Ba @ 0.25 0.25 0.195', 'Ba @ 0.75 0.75 0.805', 'Br @ 0.75 0.75 0.344', 'Br @ 0.25 0.25 0.656', 'H @ 0.75 0.25 0', 'H @ 0.25 0.75 0']",['Ba'],"{'Ba': 0, 'H': 1, 'Br': -1}"
PaAs2,2566,9816,AB2,"[[4.016067, 0.0, 0.0], [0.0, 4.016067, 0.0], [0.0, 0.0, 8.142448]]","['As @ 0 0 0', 'As @ 0.5 0.5 0', 'As @ 0 0.5 0.359', 'As @ 0.5 0 0.641', 'Pa @ 0.5 0 0.28', 'Pa @ 0 0.5 0.72']",['Pa'],"{'Pa': 6, 'As': -3}"
Ba2Sb,7611,41837,AB2,"[[5.282899, 0.0, 0.0], [0.0, 5.282899, 0.0], [-2.641449, -2.641449, 9.520358]]","['Ba @ 0.5 0 0', 'Ba @ 0 0.5 0', 'Ba @ 0.681 0.681 0.361', 'Ba @ 0.319 0.319 0.639', 'Sb @ 0.134 0.134 0.267', 'Sb @ 0.866 0.866 0.733']",['Ba'],"{'Ba': 2, 'Sb': -3}"
P2Ru,1800,992,AB2,"[[5.150566, 0.0, 0.0], [0.0, 5.926267, 0.0], [0.0, 0.0, 2.891053]]","['P @ 0.161 0.373 0', 'P @ 0.839 0.627 0', 'P @ 0.661 0.127 0.5', 'P @ 0.339 0.873 0.5', 'Ru @ 0 0 0', 'Ru @ 0.5 0.5 0.5']",['Ru'],"{'Ru': 6, 'P': -3}"
SnO,3949,20624,AB,"[[3.349255, 0.0, 0.0], [0.0, 3.718378, 0.0], [0.0, 0.0, 5.564895]]","['O @ 0.5 0.79 0.375', 'O @ 0 0.29 0.625', 'Sn @ 0 0.46 0.256', 'Sn @ 0.5 0.96 0.744']",['Sn'],"{'Sn': 2, 'O': -2}"
SrH2,20713,163570,AB2,"[[4.086008, 0.0, 0.0], [-2.043004, 3.538437, 0.0], [0.0, 0.0, 5.545881]]","['H @ 0 0 0', 'H @ 0.667 0.333 0.25', 'H @ 0 0 0.5', 'H @ 0.333 0.667 0.75', 'Sr @ 0.333 0.667 0.25', 'Sr @ 0.667 0.333 0.75']",['Sr'],"{'Sr': -2, 'H': 1}"
Sc2Sb,31045,651511,AB2,"[[4.196163, 0.0, 0.0], [0.0, 4.196163, 0.0], [0.0, 0.0, 7.803909]]","['Sb @ 0.25 0.25 0.281', 'Sb @ 0.75 0.75 0.719', 'Sc @ 0.75 0.25 0', 'Sc @ 0.25 0.75 0', 'Sc @ 0.75 0.75 0.345', 'Sc @ 0.25 0.25 0.655']",['Sc'],"{'Sc': 2, 'Sb': -3}"
MoAs2,3593,16820,AB2,"[[0.0, 3.32297, 0.0], [-4.568912, -1.661485, -0.006708], [0.766379, -1.661485, 6.78065]]","['As @ 0.892 0.74 0.0321', 'As @ 0.802 0.198 0.394', 'As @ 0.21 0.802 0.606', 'As @ 0.12 0.26 0.968', 'Mo @ 0.458 0.606 0.298', 'Mo @ 0.554 0.394 0.702']",['Mo'],"{'Mo': 6, 'As': -3}"
BeSO4,3597,16832,ABC4,"[[4.395961, 0.0, 0.0], [0.0, 4.395961, 0.0], [-2.19798, -2.19798, 3.438413]]","['Be @ 0.25 0.75 0.5', 'O @ 0.968 0.354 0.24', 'O @ 0.272 0.886 0.24', 'O @ 0.114 0.0321 0.76', 'O @ 0.646 0.728 0.76', 'S @ 0 0 0']",['Be'],"{'Be': 10, 'S': -2, 'O': -2}"
As2Ru,1802,994,AB2,"[[5.482736, 0.0, 0.0], [0.0, 6.227008, 0.0], [0.0, 0.0, 3.005422]]","['As @ 0.17 0.365 0', 'As @ 0.83 0.635 0', 'As @ 0.67 0.135 0.5', 'As @ 0.33 0.865 0.5', 'Ru @ 0 0 0', 'Ru @ 0.5 0.5 0.5']",['Ru'],"{'Ru': 6, 'As': -3}"
Ca2H3Br,26953,420928,AB2C3,"[[3.868799, 4.7e-05, -1.5e-05], [-1.934359, 3.350408, 0.0], [-2.7e-05, -1.6e-05, 6.786143]]","['Br @ 6.46e-07 1 0.5', 'Ca @ 0.667 0.333 0.186', 'Ca @ 0.333 0.667 0.814', 'H @ 0 0 0', 'H @ 0.333 0.667 0.148', 'H @ 0.667 0.333 0.852']",['Ca'],"{'Ca': -1, 'H': 1, 'Br': -1}"
YbBr2,10230,56780,AB2,"[[6.862526, 0.0, 0.0], [0.0, 4.321377, 0.0], [0.0, 0.0, 6.551566]]","['Br @ 0.84 0 0.237', 'Br @ 0.34 0.5 0.263', 'Br @ 0.66 0.5 0.737', 'Br @ 0.16 0 0.763', 'Yb @ 0 0.5 0', 'Yb @ 0.5 0 0.5']",['Yb'],"{'Yb': 2, 'Br': -1}"
P2Os,1801,993,AB2,"[[5.131448, 0.0, 0.0], [0.0, 5.928263, 0.0], [0.0, 0.0, 2.93692]]","['Os @ 0 0 0', 'Os @ 0.5 0.5 0.5', 'P @ 0.163 0.372 0', 'P @ 0.837 0.628 0', 'P @ 0.663 0.128 0.5', 'P @ 0.337 0.872 0.5']",['Os'],"{'Os': 6, 'P': -3}"
Sb2Ru,1804,996,AB2,"[[6.012554, 0.0, 0.0], [0.0, 6.731582, 0.0], [0.0, 0.0, 3.217106]]","['Ru @ 0 0 0', 'Ru @ 0.5 0.5 0.5', 'Sb @ 0.182 0.357 0', 'Sb @ 0.818 0.643 0', 'Sb @ 0.682 0.143 0.5', 'Sb @ 0.318 0.857 0.5']",['Ru'],"{'Ru': 6, 'Sb': -3}"
As2Os,1803,995,AB2,"[[5.464454, 0.0, 0.0], [0.0, 6.241326, 0.0], [0.0, 0.0, 3.045256]]","['As @ 0.171 0.365 0', 'As @ 0.829 0.635 0', 'As @ 0.671 0.135 0.5', 'As @ 0.329 0.865 0.5', 'Os @ 0 0 0', 'Os @ 0.5 0.5 0.5']",['Os'],"{'Os': 6, 'As': -3}"
Sb2Os,1805,997,AB2,"[[6.003265, 0.0, 0.0], [0.0, 6.742604, 0.0], [0.0, 0.0, 3.243896]]","['Os @ 0 0 0', 'Os @ 0.5 0.5 0.5', 'Sb @ 0.182 0.358 0', 'Sb @ 0.818 0.642 0', 'Sb @ 0.682 0.142 0.5', 'Sb @ 0.318 0.858 0.5']",['Os'],"{'Os': 6, 'Sb': -3}"
BaClF,6599,35487,ABC,"[[4.376393, 0.0, 0.0], [0.0, 4.376393, 0.0], [0.0, 0.0, 7.219617]]","['Ba @ 0.25 0.25 0.208', 'Ba @ 0.75 0.75 0.792', 'Cl @ 0.75 0.75 0.353', 'Cl @ 0.25 0.25 0.647', 'F @ 0.75 0.25 0', 'F @ 0.25 0.75 0']",['Ba'],"{'Ba': 2, 'Cl': -1, 'F': -1}"
KHS,6406,33987,ABC,"[[4.304331, 0.0, -0.007406], [0.0, 4.909856, 0.0], [-1.239304, 0.0, 6.423268]]","['H @ 0.532 0.25 0.396', 'H @ 0.468 0.75 0.604', 'K @ 0.77 0.75 0.238', 'K @ 0.23 0.25 0.762', 'S @ 0.257 0.25 0.254', 'S @ 0.743 0.75 0.746']",['K'],"{'K': 1, 'H': 1, 'S': -2}"
TmIO,3090,15420,ABC,"[[3.87441, 0.0, 0.0], [0.0, 3.87441, 0.0], [0.0, 0.0, 9.164552]]","['I @ 0.5 0 0.323', 'I @ 0 0.5 0.677', 'O @ 0 0 0', 'O @ 0.5 0.5 0', 'Tm @ 0 0.5 0.117', 'Tm @ 0.5 0 0.883']",['Tm'],"{'Tm': 3, 'I': -1, 'O': -2}"
YbS2,31042,651439,AB2,"[[3.755927, 0.0, 0.0], [0.0, 3.755927, 0.0], [0.0, 0.0, 8.355982]]","['S @ 0.75 0.25 0', 'S @ 0.25 0.75 0', 'S @ 0.75 0.75 0.372', 'S @ 0.25 0.25 0.628', 'Yb @ 0.25 0.25 0.284', 'Yb @ 0.75 0.75 0.716']",['Yb'],"{'Yb': 4, 'S': -2}"
HoSe2,30561,639707,AB2,"[[4.051022, 0.0, 0.0], [0.0, 4.051022, 0.0], [0.0, 0.0, 8.275805]]","['Ho @ 0.25 0.25 0.273', 'Ho @ 0.75 0.75 0.727', 'Se @ 0.75 0.25 0', 'Se @ 0.25 0.75 0', 'Se @ 0.75 0.75 0.37', 'Se @ 0.25 0.25 0.63']",['Ho'],"{'Ho': 4, 'Se': -2}"
Li4NCl,15128,84649,ABC4,"[[-3.638788, 0.0, 0.0], [1.819394, -3.151283, 0.0], [-1.819394, 1.050428, 6.597026]]","['Cl @ 0.5 0.5 0.5', 'Li @ 0.655 0.345 0.0357', 'Li @ 0.903 0.0974 0.292', 'Li @ 0.0974 0.903 0.708', 'Li @ 0.345 0.655 0.964', 'N @ 0 0 0']",['Li'],"{'Li': 1, 'N': -3, 'Cl': -1}"
TiO2,2575,9852,AB2,"[[3.795319, 0.0, 0.0], [0.0, 3.795319, 0.0], [-1.89766, -1.89766, 4.773515]]","['O @ 0.0416 0.542 0.0833', 'O @ 0.208 0.208 0.417', 'O @ 0.792 0.792 0.583', 'O @ 0.458 0.958 0.917', 'Ti @ 0 0 0', 'Ti @ 0.25 0.75 0.5']",['Ti'],"{'Ti': 4, 'O': -2}"
LiHO,5357,27543,ABC,"[[3.461284, 0.0, 0.0], [0.0, 3.461284, 0.0], [0.0, 0.0, 4.179771]]","['H @ 0 0.5 0.441', 'H @ 0.5 0 0.559', 'Li @ 0 0 0', 'Li @ 0.5 0.5 0', 'O @ 0 0.5 0.209', 'O @ 0.5 0 0.791']",['Li'],"{'Li': 1, 'H': 1, 'O': -2}"
Te2Mo,3094,15431,AB2,"[[3.555335, 0.0, 0.0], [-1.777668, 3.078851, 0.0], [0.0, 0.0, 14.299313]]","['Mo @ 0.333 0.667 0.25', 'Mo @ 0.667 0.333 0.75', 'Te @ 0.667 0.333 0.124', 'Te @ 0.667 0.333 0.376', 'Te @ 0.333 0.667 0.624', 'Te @ 0.333 0.667 0.876']",['Mo'],"{'Mo': 4, 'Te': -2}"
Cu2Sb,3607,16843,AB2,"[[4.008376, 0.0, 0.0], [0.0, 4.008376, 0.0], [0.0, 0.0, 6.11735]]","['Cu @ 0 0 0', 'Cu @ 0.5 0.5 0', 'Cu @ 0 0.5 0.27', 'Cu @ 0.5 0 0.73', 'Sb @ 0.5 0 0.3', 'Sb @ 0 0.5 0.7']",['Cu'],"{'Cu': 2, 'Sb': -3}"
HoSF,16343,94475,ABC,"[[3.733911, 0.0, 0.0], [0.0, 3.733911, 0.0], [0.0, 0.0, 6.765219]]","['F @ 0.75 0.25 0', 'F @ 0.25 0.75 0', 'Ho @ 0.25 0.25 0.229', 'Ho @ 0.75 0.75 0.771', 'S @ 0.75 0.75 0.356', 'S @ 0.25 0.25 0.644']",['Ho'],"{'Ho': 3, 'S': -2, 'F': -1}"
NdSe2,30816,645919,AB2,"[[4.15957, 0.0, 0.0], [0.0, 4.15957, 0.0], [0.0, 0.0, 8.575215]]","['Nd @ 0.25 0.25 0.274', 'Nd @ 0.75 0.75 0.726', 'Se @ 0.75 0.25 0', 'Se @ 0.25 0.75 0', 'Se @ 0.75 0.75 0.368', 'Se @ 0.25 0.25 0.632']",['Nd'],"{'Nd': 4, 'Se': -2}"
UTeO,4126,22204,ABC,"[[4.043503, 0.0, 0.0], [0.0, 4.043503, 0.0], [0.0, 0.0, 7.547244]]","['O @ 0 0 0', 'O @ 0.5 0.5 0', 'Te @ 0.5 0 0.37', 'Te @ 0 0.5 0.63', 'U @ 0 0.5 0.172', 'U @ 0.5 0 0.828']",['U'],"{'U': 4, 'Te': -2, 'O': -2}"
TbSF,16342,94474,ABC,"[[3.776613, 0.0, 0.0], [0.0, 3.776613, 0.0], [0.0, 0.0, 6.796765]]","['F @ 0.75 0.25 0', 'F @ 0.25 0.75 0', 'S @ 0.75 0.75 0.357', 'S @ 0.25 0.25 0.643', 'Tb @ 0.25 0.25 0.229', 'Tb @ 0.75 0.75 0.771']",['Tb'],"{'Tb': 3, 'S': -2, 'F': -1}"
SrS2,4379,23640,AB2,"[[3.065939, 3.065939, 3.835248], [3.065939, -3.065939, -3.835248], [-3.065939, 3.065939, -3.835248]]","['S @ 0.5 0.378 0.122', 'S @ 0.256 0.878 0.378', 'S @ 0.744 0.122 0.622', 'S @ 0.5 0.622 0.878', 'Sr @ 0 0.25 0.25', 'Sr @ 0 0.75 0.75']",['Sr'],"{'Sr': 4, 'S': -2}"
RuO2,15120,84619,AB2,"[[4.523067, 0.0, 0.0], [0.0, 4.468752, 0.0], [0.0, 0.0, 3.122969]]","['O @ 0.31 0.301 0', 'O @ 0.69 0.699 0', 'O @ 0.81 0.199 0.5', 'O @ 0.19 0.801 0.5', 'Ru @ 0 0 0', 'Ru @ 0.5 0.5 0.5']",['Ru'],"{'Ru': 4, 'O': -2}"
ErSF,16344,94476,ABC,"[[3.714447, 0.0, 0.0], [0.0, 3.714447, 0.0], [0.0, 0.0, 6.747531]]","['Er @ 0.25 0.25 0.228', 'Er @ 0.75 0.75 0.772', 'F @ 0.75 0.25 0', 'F @ 0.25 0.75 0', 'S @ 0.75 0.75 0.358', 'S @ 0.25 0.25 0.642']",['Er'],"{'Er': 3, 'S': -2, 'F': -1}"
BeCl2,6092,31696,AB2,"[[0.0, 0.0, 5.225891], [0.0, -5.386303, 0.0], [4.967301, 2.693152, -2.612946]]","['Be @ 0.25 0 0', 'Be @ 0.75 0 0', 'Cl @ 0.61 0.315 0.22', 'Cl @ 0.11 0.906 0.22', 'Cl @ 0.89 0.0945 0.78', 'Cl @ 0.39 0.685 0.78']",['Be'],"{'Be': 2, 'Cl': -1}"
Fe2As,3608,16844,AB2,"[[3.632925, 0.0, 0.0], [0.0, 3.632925, 0.0], [0.0, 0.0, 5.828493]]","['As @ 0.5 0 0.266', 'As @ 0 0.5 0.734', 'Fe @ 0 0 0', 'Fe @ 0.5 0.5 0', 'Fe @ 0 0.5 0.321', 'Fe @ 0.5 0 0.679']",['Fe'],"{'Fe': 2, 'As': -3}"
SrIF,20218,159280,ABC,"[[4.232651, 0.0, 0.0], [0.0, 4.232651, 0.0], [0.0, 0.0, 8.772889]]","['F @ 0.75 0.25 0', 'F @ 0.25 0.75 0', 'I @ 0.75 0.75 0.339', 'I @ 0.25 0.25 0.661', 'Sr @ 0.25 0.25 0.154', 'Sr @ 0.75 0.75 0.846']",['Sr'],"{'Sr': 2, 'I': -1, 'F': -1}"
CeTe2,8186,43675,AB2,"[[4.549431, 0.0, 0.0], [0.0, 4.549431, 0.0], [0.0, 0.0, 9.295253]]","['Ce @ 0.5 0 0.273', 'Ce @ 0 0.5 0.727', 'Te @ 0 0 0', 'Te @ 0.5 0.5 0', 'Te @ 0 0.5 0.369', 'Te @ 0.5 0 0.631']",['Ce'],"{'Ce': 4, 'Te': -2}"
NaHS,6405,33986,ABC,"[[3.903272, 0.0, -0.00779], [0.0, 4.419836, 0.0], [-0.993585, 0.0, 5.840273]]","['H @ 0.549 0.25 0.398', 'H @ 0.451 0.75 0.602', 'Na @ 0.766 0.75 0.234', 'Na @ 0.234 0.25 0.766', 'S @ 0.239 0.25 0.251', 'S @ 0.761 0.75 0.749']",['Na'],"{'Na': 1, 'H': 1, 'S': -2}"
SmSe2,31056,651891,AB2,"[[4.12084, 0.0, 0.0], [0.0, 4.12084, 0.0], [0.0, 0.0, 8.481681]]","['Se @ 0.75 0.25 0', 'Se @ 0.25 0.75 0', 'Se @ 0.75 0.75 0.369', 'Se @ 0.25 0.25 0.631', 'Sm @ 0.25 0.25 0.274', 'Sm @ 0.75 0.75 0.726']",['Sm'],"{'Sm': 4, 'Se': -2}"
FeS2,5117,26756,AB2,"[[4.434474, 0.0, 0.0], [0.0, 5.400015, 0.0], [0.0, 0.0, 3.377391]]","['Fe @ 0 0 0', 'Fe @ 0.5 0.5 0.5', 'S @ 0.206 0.375 0', 'S @ 0.794 0.625 0', 'S @ 0.706 0.125 0.5', 'S @ 0.294 0.875 0.5']",['Fe'],"{'Fe': 4, 'S': -2}"
BaTe2,13587,75555,AB2,"[[-3.616399, 3.616399, -4.568664], [-3.616399, -3.616399, 4.568664], [3.616399, 3.616399, 4.568664]]","['Ba @ 0 0.25 0.25', 'Ba @ 0 0.75 0.75', 'Te @ 0.776 0.638 0.138', 'Te @ 0.5 0.138 0.362', 'Te @ 0.5 0.862 0.638', 'Te @ 0.224 0.362 0.862']",['Ba'],"{'Ba': 4, 'Te': -2}"
Tl2O,3353,16220,AB2,"[[-1.780657, 3.084189, 0.0], [-3.561315, 0.0, 0.0], [0.0, -2.056127, 12.634075]]","['O @ 0.833 0.583 0.25', 'O @ 0.167 0.417 0.75', 'Tl @ 0.42 0.29 0.13', 'Tl @ 0.247 0.877 0.37', 'Tl @ 0.753 0.123 0.63', 'Tl @ 0.58 0.71 0.87']",['Tl'],"{'Tl': 1, 'O': -2}"
Ta2Se,12036,65739,AB2,"[[3.386616, 0.0, 0.0], [0.0, 3.386616, 0.0], [0.0, 0.0, 10.138917]]","['Se @ 0.25 0.25 0.358', 'Se @ 0.75 0.75 0.642', 'Ta @ 0.25 0.25 0.0753', 'Ta @ 0.75 0.75 0.237', 'Ta @ 0.25 0.25 0.763', 'Ta @ 0.75 0.75 0.925']",['Ta'],"{'Ta': 1, 'Se': -2}"
Ce2SO2,6059,31639,AB2C2,"[[4.038118, 4.3e-05, -4e-05], [-2.019022, 3.497049, 0.0], [-6.8e-05, -3.9e-05, 6.903019]]","['Ce @ 0.333 0.667 0.279', 'Ce @ 0.667 0.333 0.721', 'O @ 0.667 0.333 0.37', 'O @ 0.333 0.667 0.63', 'S @ 0 0 0']",['Ce'],"{'Ce': 3, 'S': -2, 'O': -2}"
P2W,6883,37223,AB2,"[[3.179548, 0.0, 0.0], [0.0, 0.0, 4.99693], [1.589774, -5.60767, 0.0]]","['P @ 0.43 0.117 0.14', 'P @ 0.298 0.8 0.404', 'P @ 0.702 0.3 0.596', 'P @ 0.57 0.617 0.86', 'W @ 0.907 0.5 0.186', 'W @ 0.0932 8e-06 0.814']",['W'],"{'W': 6, 'P': -3}"
NaO2,5050,26583,AB2,"[[4.294253, 0.0, 0.0], [0.0, 5.536931, 0.0], [0.0, 0.0, 3.027579]]","['Na @ 0 0 0', 'Na @ 0.5 0.5 0.5', 'O @ 0.105 0.41 0', 'O @ 0.895 0.59 0', 'O @ 0.605 0.09 0.5', 'O @ 0.395 0.91 0.5']",['Na'],"{'Na': 4, 'O': -2}"
CrO2,19968,155832,AB2,"[[4.501993, 0.0, 0.0], [0.0, 4.336631, 0.0], [0.0, 0.0, 2.942001]]","['Cr @ 0 0 0', 'Cr @ 0.5 0.5 0.5', 'O @ 0.315 0.287 0', 'O @ 0.685 0.713 0', 'O @ 0.815 0.213 0.5', 'O @ 0.185 0.787 0.5']",['Cr'],"{'Cr': 4, 'O': -2}"
YbSb2,4137,22235,AB2,"[[0.0, 0.0, 4.328397], [4.604687, 0.0, 0.0], [2.302344, 8.398642, 0.0]]","['Sb @ 0.75 0.438 0.124', 'Sb @ 0.25 0.255 0.49', 'Sb @ 0.75 0.745 0.51', 'Sb @ 0.25 0.562 0.876', 'Yb @ 0.25 0.896 0.207', 'Yb @ 0.75 0.104 0.793']",['Yb'],"{'Yb': 6, 'Sb': -3}"
CuS2,29770,628782,AB2,"[[4.700776, 0.0, 0.0], [0.0, 5.819057, 0.0], [0.0, 0.0, 3.596584]]","['Cu @ 0 0 0', 'Cu @ 0.5 0.5 0.5', 'S @ 0.173 0.395 0', 'S @ 0.827 0.605 0', 'S @ 0.673 0.105 0.5', 'S @ 0.327 0.895 0.5']",['Cu'],"{'Cu': 4, 'S': -2}"
AlAsO4,4652,24512,ABC4,"[[2.465872, 2.465872, 3.431238], [2.465872, -2.465872, -3.431238], [-2.465872, 2.465872, -3.431238]]","['Al @ 0 0 0', 'As @ 0.5 0.25 0.75', 'O @ 0.434 0.139 0.0517', 'O @ 0.0868 0.948 0.382', 'O @ 0.566 0.618 0.704', 'O @ 0.913 0.296 0.861']",['Al'],"{'Al': 11, 'As': -3, 'O': -2}"
FeSe2,4828,25680,AB2,"[[3.587423, 0.0, 0.0], [0.0, 4.800261, 0.0], [0.0, 0.0, 5.761495]]","['Fe @ 0 0 0', 'Fe @ 0.5 0.5 0.5', 'Se @ 0.5 0.718 0.133', 'Se @ 0 0.218 0.367', 'Se @ 0 0.782 0.633', 'Se @ 0.5 0.282 0.867']",['Fe'],"{'Fe': 4, 'Se': -2}"
AlPO4,4651,24511,ABC4,"[[2.41854, 2.41854, 3.420987], [2.41854, -2.41854, -3.420987], [-2.41854, 2.41854, -3.420987]]","['Al @ 0 0 0', 'O @ 0.422 0.151 0.0177', 'O @ 0.133 0.982 0.404', 'O @ 0.578 0.596 0.729', 'O @ 0.867 0.271 0.849', 'P @ 0.5 0.25 0.75']",['Al'],"{'Al': 11, 'P': -3, 'O': -2}"
UIN,4834,25689,ABC,"[[3.901033, 0.0, 0.0], [0.0, 3.901033, 0.0], [0.0, 0.0, 9.389869]]","['I @ 0.5 0 0.33', 'I @ 0 0.5 0.67', 'N @ 0 0 0', 'N @ 0.5 0.5 0', 'U @ 0 0.5 0.12', 'U @ 0.5 0 0.88']",['U'],"{'U': 4, 'I': -1, 'N': -3}"
P2W,6884,37224,AB2,"[[0.0, 3.182595, 0.0], [4.265859, 1.591297, 0.000709], [-0.591942, -1.591297, -6.544545]]","['P @ 0.138 0.748 0.0241', 'P @ 0.599 0.199 0.397', 'P @ 0.401 0.801 0.603', 'P @ 0.862 0.252 0.976', 'W @ 0.842 0.61 0.293', 'W @ 0.158 0.39 0.707']",['W'],"{'W': 6, 'P': -3}"
NiAs2,7683,42116,AB2,"[[4.799669, 0.0, 0.0], [0.0, 5.827351, 0.0], [0.0, 0.0, 3.556469]]","['As @ 0.205 0.368 0', 'As @ 0.795 0.632 0', 'As @ 0.705 0.132 0.5', 'As @ 0.295 0.868 0.5', 'Ni @ 0 0 0', 'Ni @ 0.5 0.5 0.5']",['Ni'],"{'Ni': 6, 'As': -3}"
UP2,14027,77853,AB2,"[[3.778688, 0.0, 0.0], [0.0, 3.778688, 0.0], [0.0, 0.0, 7.688727]]","['P @ 0 0 0', 'P @ 0.5 0.5 0', 'P @ 0 0.5 0.356', 'P @ 0.5 0 0.644', 'U @ 0.5 0 0.283', 'U @ 0 0.5 0.717']",['U'],"{'U': 6, 'P': -3}"
